Parameters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Species,Burmese python (<em>Python molurus ssp. bivittatus</em>),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
objectid, Reporter, Observation_ Date, Year_ Accuracy, Date_ Entered, Date_ Updated, Updated_ By, Collector, F W C  Observation  I D, Date_ Uncertainty, Report_ Ownership, Source_ Type, Florida_ Reporter, Weed_ Watch_ I D, Observation_ Identifier, Common_ Name, Scientific_ Name, Phenology, Nativity, Original_ Reported_ Subject, Sex, Reviewer_ Identifier, Confidence, Voucher, Herbarium, Herbarium_ Record, Reference, Host, Host_ Name, Host_ Phenology, Host_ Damage, Maturity, Life_ Status, Smallest_ Observed, Largest_ Observed, Incidence, Severity, Verification_ Method, Identification_ Credibility, Identification_ Date, Reviewed, Reviewer, Date_ Reviewed, Number_ Collected, Abundance, Density, Gross_ Area, Gross_ Area_ Units, Infested_ Area, Infested_ Area_ Units, Native_ Canopy_ Cover, Stem_ Count, Treatment, Treatment_ Area, Treatment_ Comments, Aggressiveness, Disturbance_ Age, Distrubance_ I D, Control_ Action, Patch_ Type, Disturbance, Population_ Size, Invasive_ Canopy_ Cover, Overall_percent_of_water_surface_of_plot_covered_by_vegetation, Overall_percent_of_water_surface_of_water_ Body_covered_by_vegetation, Eradication_ Date, Plants_ Treated, Habitat, Locality, Huc_ Number, Elevation, Disturbance_ Type, Disturbance_ Severity, Management_ Type, Impacted_ Resources, Location, Coordinates, F I P S_codes, City, Section,township, Range, Quart, Quad, Quad_ Number, Quarter_ Quad, Local_ Ownership, National_ Ownership, Satellite, Forest_ Service_ Region, National_ Forest, Ranger_ District, A K E P I C_ Site, A K E P I C_ Original_ Site, Map_ Scale, Map_ Source, Map_ Date, Access, Site_ Name, Coordinate_ Uncertainty, Depth_of_ Water, Water_ Body_ Type, Water_ Velocity, Water_ Clarity, Nutrient_ Level, Salinity_and_ Tide, Aspect, Soil_ Moisture, Substrate, C W M A_ Name, Alberta_ Jurisdiction, Sighting_ Waterbody_ I D, Lake/ Bay_ Name, Lake/ Bay_ Type, Creek_ Name, Creek_ Type, River_ Name, River_ Type, Muncipality_ Name, Conservation_ Authority_ Name, Provincial_ Park_ Name, Fisheries_ Management_ Zone_ I D, M N R_ District_ Boundaries_ Name, Conservation_ Area_ I D, Conservation_ Area_ Name, Quaternary_ Watershed_ I D, Tertiary_ Watershed_ I D, Conservation_ Reserves_ Name, First_ Nation_ Name, Federal_ Lands_ Name, Federal_ Lands_ Type, Florida_ Location_ I D, Refuge, Course, Elevation_ Uncertainty_ In_ Meters, Speed_ In_ Meters_ Per_ Second, Conservation_ Area, Water_ Body_ Name, Data_ Type, Study_ Type, Visit_ Type,method, Precision, Surveyor, Other_ Surveyors, Reporter_ Affiliation, Source_ Name, Source_ I D, Site, U R L, Datum, G P S_ Model, Comments, Project_ Name, Project_ Description, Project_ Method, Project_ Discussion, Collection_ Time, Start_ Time, Stop_ Time, Agent_ Source, Quantity, Trap_ Type, Number_ Of_ Traps, Target_ Name, Target_ Count, Target_ Range, Species_found,polygon Wkt
4882347,Shara Marconi Miccosukee Tribe ,22-Mar-17,,31-Mar-17,15-May-17,,,,,Tribal Government,Web Report,,,,Burmese python,Python molurus ssp. bivittatus,Adult,Introduced,,,Jaocb Kline,,0,,,,,,,,,Dead,,,,,Photographs,Verified,15-May-17,Verified,FWCC Exotic Species Database,15-May-17,,,,,0,,0,,,,,,,,,,,,1,,,,,,,,,,,,,,"Broward County, Florida, United States","26.0923, -80.8363",12011,,,,,,,,,,Tribal Lands                                                                                        ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WGS84     ,,,,,Monitoring,,,,,,,,,,,,Positive,POINT (-80.836251676082611 26.092301077161828)
4882344,Shara Marconi Miccosukee Tribe ,16-Mar-17,,31-Mar-17,14-Jun-17,,,,,Tribal Government,Web Report,,,,Burmese python,Python molurus ssp. bivittatus,Adult,Introduced,,,Jake Travers,,0,,,,,,,,,Dead,,,,,Photographs,Verified,22-Jun-17,Verified,FWCC Exotic Species Database,22-Jun-17,,,,,0,,0,,,,,,,,,,,,2,,,,,,,,,,,,,,"Broward County, Florida, United States","26.0962, -80.8425",12011,,,,,,,,,,Tribal Lands                                                                                        ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WGS84     ,,,,,Monitoring,,,,,,,,,,,,Positive,POINT (-80.842495858669281 26.096225760701778)
4882343,Shara Marconi Miccosukee Tribe ,6-Mar-17,,31-Mar-17,14-Jun-17,,,,,Tribal Government,Web Report,,,,Burmese python,Python molurus ssp. bivittatus,Adult,Introduced,,,Jake Travers,,0,,,,,,,,,Dead,,,,,Photographs,Verified,22-Jun-17,Verified,FWCC Exotic Species Database,22-Jun-17,,,,,0,,0,,,,,,,,,,,,3,,,,,,,,,,,,,,"Collier County, Florida, United States","26.1495, -80.8835",12021,,,,,,,,,,Tribal Lands                                                                                        ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WGS84     ,,,,,Monitoring,,,,,,,,,,,,Positive,POINT (-80.883493423461914 26.149514751912481)
4882342,Shara Marconi Miccosukee Tribe ,3-Mar-17,,31-Mar-17,14-Jun-17,,,,,Tribal Government,Web Report,,,,Burmese python,Python molurus ssp. bivittatus,Adult,Introduced,,,Jake Travers,,0,,,,,,,,,Dead,,,,,Photographs,Verified,22-Jun-17,Verified,FWCC Exotic Species Database,22-Jun-17,,,,,0,,0,,,,,,,,,,,,2,,,,,,,,,,,,,,"Broward County, Florida, United States","26.0993, -80.8413",12011,,,,,,,,,,Tribal Lands                                                                                        ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WGS84     ,,,,,Monitoring,,,,,,,,,,,,Positive,POINT (-80.841304957866669 26.099282215940317)
4882341,Shara Marconi Miccosukee Tribe ,1-Mar-17,,31-Mar-17,14-Jun-17,,,,,Tribal Government,Web Report,,,,Burmese python,Python molurus ssp. bivittatus,Adult,Introduced,,,Jake Travers,,0,,,,,,,,,Dead,,,,,Photographs,Verified,22-Jun-17,Verified,FWCC Exotic Species Database,22-Jun-17,,,,,0,,0,,,,,,,,,,,,1,,,,,,,,,,,,,,"Broward County, Florida, United States","26.0927, -80.8431",12011,,,,,,,,,,Tribal Lands                                                                                        ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WGS84     ,,,,,Monitoring,,,,,,,,,,,,Positive,POINT (-80.843076556921 26.092699260825295)
4882340,Shara Marconi Miccosukee Tribe ,27-Feb-17,,31-Mar-17,14-Jun-17,,,,,Tribal Government,Web Report,,,,Burmese python,Python molurus ssp. bivittatus,Adult,Introduced,,,Jake Travers,,0,,,,,,,,,Dead,,,,,Photographs,Verified,22-Jun-17,Verified,FWCC Exotic Species Database,22-Jun-17,,,,,0,,0,,,,,,,,,,,,2,,,,,,,,,,,,,,"Collier County, Florida, United States","26.1601, -80.8904",12021,,,,,,,,,,Tribal Lands                                                                                        ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WGS84     ,,,,,Monitoring,,,,,,,,,,,,Positive,POINT (-80.890410840511322 26.160104438645774)
4882339,Shara Marconi Miccosukee Tribe ,27-Feb-17,,31-Mar-17,14-Jun-17,,,,,Tribal Government,Web Report,,,,Burmese python,Python molurus ssp. bivittatus,Adult,Introduced,,,Jake Travers,,0,,,,,,,,,Dead,,,,,Expertise,Credible,22-Jun-17,Verified,FWCC Exotic Species Database,22-Jun-17,,,,,0,,0,,,,,,,,,,,,3,,,,,,,,,,,,,,"Collier County, Florida, United States","26.1602, -80.8905",12021,,,,,,,,,,Tribal Lands                                                                                        ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WGS84     ,,,,,Monitoring,,,,,,,,,,,,Positive,POINT (-80.8905154466629 26.160223608073576)
4882338,Shara Marconi Miccosukee Tribe ,27-Feb-17,,31-Mar-17,14-Jun-17,,,,,Tribal Government,Web Report,,,,Burmese python,Python molurus ssp. bivittatus,Adult,Introduced,,,Jake Travers,,0,,,,,,,,,Dead,,,,,Expertise,Verified,22-Jun-17,Verified,FWCC Exotic Species Database,22-Jun-17,,,,,0,,0,,,,,,,,,,,,1,,,,,,,,,,,,,,"Collier County, Florida, United States","26.1602, -80.8906",12021,,,,,,,,,,Tribal Lands                                                                                        ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WGS84     ,,,,,Monitoring,,,,,,,,,,,,Positive,POINT (-80.890633463859558 26.160170162655231)
4882337,Shara Marconi Miccosukee Tribe ,9-Feb-17,,31-Mar-17,14-Jun-17,,,,,Tribal Government,Web Report,,,,Burmese python,Python molurus ssp. bivittatus,Adult,Introduced,,,Jake Travers,,0,,,,,,,,,Dead,,,,,Photographs,Verified,22-Jun-17,Verified,FWCC Exotic Species Database,22-Jun-17,,,,,0,,0,,,,,,,,,,,,1,,,,,,,,,,,,,,"Broward County, Florida, United States","26.0929, -80.8286",12011,,,,,,,,,,Tribal Lands                                                                                        ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WGS84     ,,,,,Monitoring,,,,,,,,,,,,Positive,POINT (-80.828610062599182 26.092924487455313)
4882336,Shara Marconi Miccosukee Tribe ,9-Feb-17,,31-Mar-17,14-Jun-17,,,,,Tribal Government,Web Report,,,,Burmese python,Python molurus ssp. bivittatus,Adult,Introduced,,,Jake Travers,,0,,,,,,,,,Dead,,,,,Photographs,Verified,22-Jun-17,Verified,FWCC Exotic Species Database,22-Jun-17,,,,,0,,0,,,,,,,,,,,,2,,,,,,,,,,,,,,"Broward County, Florida, United States","26.1301, -80.8302",12011,,,,,,,,,,Tribal Lands                                                                                        ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WGS84     ,,,,,Monitoring,,,,,,,,,,,,Positive,POINT (-80.830230116844177 26.13010389085014)
4882160,Jake Edwards USDA Wildlife Services ,15-Dec-17,,27-Mar-17,27-Mar-17,,,,,State Agency,Android,,,,Burmese python,Python molurus ssp. bivittatus,,Introduced,,,Edward Mercer,,,,,,,,,,,,,,,,Photographs,Verified,28-Mar-17,Verified,Edward Mercer,28-Mar-17,One,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Miami-Dade County, Florida, United States","25.4916, -80.3793",12086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WGS84     ,,python found dead. approx 10ft,,,,,5,,,,,,,,,,Positive,POINT (-80.37926394492388 25.49164713983916)
4877615,Christopher Gillette None ,23-Mar-17,,23-Mar-17,23-Mar-17,,,,,General Public,iPhone,,,,Burmese python,Python molurus ssp. bivittatus,,Introduced,,,Ashley Lawrence,,,,,,,,,,,,,,,,Photographs + Specimens,Verified,24-Mar-17,Verified,Ashley Lawrence,24-Mar-17,Acres,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,"Miami-Dade County, Florida, United States","25.7611, -80.5607",12086,,,,,,,,,,,,,,,,,,,,,,5 Meters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WGS84     ,,,,,,,5,,,,,,,,,,Positive,POINT (-80.56069 25.76105)
4877614,Christopher Gillette None ,23-Mar-17,,23-Mar-17,23-Mar-17,,,,,,iPhone,,,,Burmese python,Python molurus ssp. bivittatus,,Introduced,,,Ashley Lawrence,,,,,,,,,,,,,,,,Photographs + Specimens,Verified,24-Mar-17,Verified,Ashley Lawrence,24-Mar-17,Acres,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,"Miami-Dade County, Florida, United States","25.7611, -80.5607",12086,,,,,,,,,,,,,,,,,,,,,,5 Meters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WGS84     ,,,,,,,5,,,,,,,,,,Positive,POINT (-80.56069 25.76105)
4873565,Bob Bramblet  ,29-Jan-17,,17-Mar-17,,,,,,State Agency,Web Report,,,Bob Bramblet,Burmese python,Python molurus ssp. bivittatus,Adult,Introduced,,,Edward Mercer,,0,,,,,,,,,Alive,,84 Inches,,,Photographs,Verified,28-Mar-17,Verified,Edward Mercer,28-Mar-17,,,,0,acres,,sq feet,,,,,,,,,,,,1,,,,,,Edge: Roadside                                    ,,,,,,,,"Monroe County, Florida, United States","25.7605, -80.9988",12087,,,,,,,,,,National Park Service                                                                               ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WGS84     ,,,,,Observation,,,,,,,,,,,,Positive,POINT (-80.998833775520325 25.760512040320084)
4873286,Carlos Rodas  ,13-Mar-17,,13-Mar-17,13-Mar-17,,,,,,iPhone,,,,Burmese python,Python molurus ssp. bivittatus,,Introduced,,,,,,,,,,,,,,,,,,,Photographs,Verified,,Verified,FWCC Exotic Species Database,14-Mar-17,Acres,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,"Miami-Dade County, Florida, United States","25.4555, -80.4246",12086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WGS84     ,,Approximately 8ft,,,,,5,,,,,,,,,,Positive,POINT (-80.42464 25.45547)
