Parameters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Species,common boa (<em>Boa constrictor</em>),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
objectid, Reporter, Observation_ Date, Year_ Accuracy, Date_ Entered, Date_ Updated, Updated_ By, Collector, F W C  Observation  I D, Date_ Uncertainty, Report_ Ownership, Source_ Type, Florida_ Reporter, Weed_ Watch_ I D, Observation_ Identifier, Common_ Name, Scientific_ Name, Phenology, Nativity, Original_ Reported_ Subject, Sex, Reviewer_ Identifier, Confidence, Voucher, Herbarium, Herbarium_ Record, Reference, Host, Host_ Name, Host_ Phenology, Host_ Damage, Maturity, Life_ Status, Smallest_ Observed, Largest_ Observed, Incidence, Severity, Verification_ Method, Identification_ Credibility, Identification_ Date, Reviewed, Reviewer, Date_ Reviewed, Number_ Collected, Abundance, Density, Gross_ Area, Gross_ Area_ Units, Infested_ Area, Infested_ Area_ Units, Native_ Canopy_ Cover, Stem_ Count, Treatment, Treatment_ Area, Treatment_ Comments, Aggressiveness, Disturbance_ Age, Distrubance_ I D, Control_ Action, Patch_ Type, Disturbance, Population_ Size, Invasive_ Canopy_ Cover, Overall_percent_of_water_surface_of_plot_covered_by_vegetation, Overall_percent_of_water_surface_of_water_ Body_covered_by_vegetation, Eradication_ Date, Plants_ Treated, Habitat, Locality, Huc_ Number, Elevation, Disturbance_ Type, Disturbance_ Severity, Management_ Type, Impacted_ Resources, Location, Coordinates, F I P S_codes, City, Section,township, Range, Quart, Quad, Quad_ Number, Quarter_ Quad, Local_ Ownership, National_ Ownership, Satellite, Forest_ Service_ Region, National_ Forest, Ranger_ District, A K E P I C_ Site, A K E P I C_ Original_ Site, Map_ Scale, Map_ Source, Map_ Date, Access, Site_ Name, Coordinate_ Uncertainty, Depth_of_ Water, Water_ Body_ Type, Water_ Velocity, Water_ Clarity, Nutrient_ Level, Salinity_and_ Tide, Aspect, Soil_ Moisture, Substrate, C W M A_ Name, Alberta_ Jurisdiction, Sighting_ Waterbody_ I D, Lake/ Bay_ Name, Lake/ Bay_ Type, Creek_ Name, Creek_ Type, River_ Name, River_ Type, Muncipality_ Name, Conservation_ Authority_ Name, Provincial_ Park_ Name, Fisheries_ Management_ Zone_ I D, M N R_ District_ Boundaries_ Name, Conservation_ Area_ I D, Conservation_ Area_ Name, Quaternary_ Watershed_ I D, Tertiary_ Watershed_ I D, Conservation_ Reserves_ Name, First_ Nation_ Name, Federal_ Lands_ Name, Federal_ Lands_ Type, Florida_ Location_ I D, Refuge, Course, Elevation_ Uncertainty_ In_ Meters, Speed_ In_ Meters_ Per_ Second, Conservation_ Area, Water_ Body_ Name, Data_ Type, Study_ Type, Visit_ Type,method, Precision, Surveyor, Other_ Surveyors, Reporter_ Affiliation, Source_ Name, Source_ I D, Site, U R L, Datum, G P S_ Model, Comments, Project_ Name, Project_ Description, Project_ Method, Project_ Discussion, Collection_ Time, Start_ Time, Stop_ Time, Agent_ Source, Quantity, Trap_ Type, Number_ Of_ Traps, Target_ Name, Target_ Count, Target_ Range, Species_found,polygon Wkt
4864567,FWCC Exotic Species Database Florida Fish and Wildlife Conservation Commission ,11-Mar-16,,1-Mar-17,11-Mar-16,,,241646,,State Agency,Bulk Data,,,,common boa,Boa constrictor ,,Introduced,Boa constrictor,,,,,,,,,,,,,,,,,,Photographs,Verified,,Verified,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Lee County, Florida, United States","26.5995, -81.8865",12071,Fort Myers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Capture,,,,,,,,,,,,,,,,,,,,,,,,,,,Positive,POINT (-81.88646799999816 26.599522000440004)
4864510,FWCC Exotic Species Database Florida Fish and Wildlife Conservation Commission ,25-Nov-16,,1-Mar-17,2-Dec-16,,,265496,,State Agency,Bulk Data,,,,common boa,Boa constrictor ,,Introduced,Boa constrictor,,,,,,,,,,,,,,,,,,Photographs,Verified,,Verified,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Duval County, Florida, United States","30.2785, -81.407",12031,Jacksonville Beach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Observation,,,,,,,,,,,,,,,,,,,,,,,,,,,Positive,POINT (-81.407027000295784 30.278530099684417)
4864509,FWCC Exotic Species Database Florida Fish and Wildlife Conservation Commission ,17-Jul-16,,1-Mar-17,18-Jul-16,,,248521,,State Agency,Bulk Data,,,,common boa,Boa constrictor ,,Introduced,Boa constrictor,,,,,,,,,,,,,,,,,,Photographs,Verified,,Verified,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Duval County, Florida, United States","30.3289, -81.5757",12031,Jacksonville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Observation,,,,,,,,,,,,"About 6-7 foot, one of their residents released it when they moved out.  Spoke with LE Lt. Van Streety, did send someone out but they couldn't find it.  Will wait for another response until a more current sighting.",,,,,,,,,,,,,,,Positive,POINT (-81.575672500085773 30.32891599957378)
4864508,FWCC Exotic Species Database Florida Fish and Wildlife Conservation Commission ,29-Mar-16,,1-Mar-17,29-Mar-16,,,242514,,State Agency,Bulk Data,,,,common boa,Boa constrictor ,,Introduced,Boa constrictor,,,,,,,,,,,,,,,,,,Photographs,Verified,,Verified,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Duval County, Florida, United States","30.3401, -81.7989",12031,Jacksonville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Capture,,,,,,,,,,,,"About 5 feet, found in yard.  Able to contain in trash can.  Picked up by Dino Ferri.",,,,,,,,,,,,,,,Positive,POINT (-81.798869000104219 30.340072999669246)
4864491,FWCC Exotic Species Database Florida Fish and Wildlife Conservation Commission ,8-Jun-16,,1-Mar-17,14-Jun-16,,,246308,,State Agency,Bulk Data,,,,common boa,Boa constrictor ,,Introduced,Boa constrictor,,,,,,,,,,,,,,,,,,Photographs,Verified,,Verified,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Gulf County, Florida, United States","30.1683, -85.1854",12045, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Observation,,,,,,,,,,,,,,,,,,,,,,,,,,,Positive,POINT (-85.18535999986409 30.168300000444731)
4864365,FWCC Exotic Species Database Florida Fish and Wildlife Conservation Commission ,13-May-16,,1-Mar-17,13-May-16,,,244324,,State Agency,Bulk Data,,,,common boa,Boa constrictor ,,Introduced,Boa constrictor,,,,,,,,,,,,,,,,,,Expertise,Possible,,Verified,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Broward County, Florida, United States","26.0322, -80.3887",12011,Southwest Ranches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Observation,,,,,,,,,,,,,,,,,,,,,,,,,,,Positive,POINT (-80.388661999851365 26.032204999761007)
4864212,FWCC Exotic Species Database Florida Fish and Wildlife Conservation Commission ,31-May-16,,1-Mar-17,1-Jun-16,,,245079,,State Agency,Bulk Data,,,,common boa,Boa constrictor ,,Introduced,Boa constrictor,,,,,,,,,,,,,,,,,,Expertise,Credible,,Verified,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Pasco County, Florida, United States","28.1912, -82.3574",12101,Wesley Chapel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Capture,,,,,,,,,,,,,,,,,,,,,,,,,,,Positive,POINT (-82.35744399964085 28.191194999949346)
4863631,FWCC Exotic Species Database Florida Fish and Wildlife Conservation Commission ,23-Jun-16,,1-Mar-17,23-Jun-16,,,246845,,State Agency,Bulk Data,,,,common boa,Boa constrictor ,,Introduced,Boa constrictor,,,,,,,,,,,,,,,,,,Photographs,Verified,,Verified,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Collier County, Florida, United States","25.9801, -81.7277",12021,Naples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Capture,,,,,,,,,,,,6 foot long python eating a rat out of his rat trap.  Killed it and is giving it to Rookery Bay.,,,,,,,,,,,,,,,Positive,POINT (-81.727746900299167 25.9800840000766)
4863450,FWCC Exotic Species Database Florida Fish and Wildlife Conservation Commission ,10-Nov-16,,1-Mar-17,10-Nov-16,,,264063,,State Agency,Bulk Data,,,,common boa,Boa constrictor ,,Introduced,Boa constrictor,,,,,,,,,,,,,,,,,,Expertise,Possible,,Verified,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Hillsborough County, Florida, United States","27.9848, -82.4907",12057,Tampa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Capture,,,,,,,,,,,,,,,,,,,,,,,,,,,Positive,POINT (-82.490702499820486 27.984811199677154)
4863449,FWCC Exotic Species Database Florida Fish and Wildlife Conservation Commission ,18-Jul-16,,1-Mar-17,19-Jul-16,,,248579,,State Agency,Bulk Data,,,,common boa,Boa constrictor ,,Introduced,Boa constrictor,,,,,,,,,,,,,,,,,,Photographs,Verified,,Verified,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Hillsborough County, Florida, United States","28.0175, -82.4285",12057,Tampa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Observation,,,,,,,,,,,,8 foot Burmese python spotted going into wooded area of golf course yesterday evening.  Will send photo.  Red-tailed boa.,,,,,,,,,,,,,,,Positive,POINT (-82.42847139993512 28.017472400031295)
4863448,FWCC Exotic Species Database Florida Fish and Wildlife Conservation Commission ,11-May-16,,1-Mar-17,12-May-16,,,244263,,State Agency,Bulk Data,,,,common boa,Boa constrictor ,,Introduced,Boa constrictor,,,,,,,,,,,,,,,,,,Photographs,Verified,,Verified,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Hillsborough County, Florida, United States","27.9622, -82.2037",12057,Dover,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Capture,,,,,,,,,,,,"About 5 feet, euthanized.",,,,,,,,,,,,,,,Positive,POINT (-82.203728000346928 27.962202999768692)
4863447,FWCC Exotic Species Database Florida Fish and Wildlife Conservation Commission ,4-Oct-16,,1-Mar-17,4-Oct-16,,,257652,,State Agency,Bulk Data,,,,common boa,Boa constrictor ,,Introduced,Boa constrictor,,,,,,,,,,,,,,,,,,Specimens,Verified,,Verified,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Hillsborough County, Florida, United States","27.8754, -82.3267",12057,Riverview,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Capture,,,,,,,,,,,,,,,,,,,,,,,,,,,Positive,POINT (-82.326683500243291 27.875394100157621)
4796208,Ian Bartoszek Conservancy of Southwest Florida ,12-Jan-17,,12-Jan-17,,,,,,Private Group,Web Report,,,,common boa,Boa constrictor ,,Introduced,,,,,0,CSWFL                                                                                                                                                                                                                                                          ,,,,,,,,Dead,,170  Centimetres,,,Photographs,Verified,,Verified,FWCC Exotic Species Database,13-Jan-17,,,,,0,,0,,,,,,,,,,,,1,,,,,,Developed/Disturbed area,In road at US41 and Pine Ridge- Urban interior Naples,,,,,,,"Collier County, Florida, United States","26.2111, -81.8001",12021,,,,,,,,,,Other/Unknown                                                                                       ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WGS84     ,,Boa- Naples12JAN17 (170 cm / 2.5 kg) found alive on road in traffic,,,Observation,,,,,,,,,,,,Positive,POINT (-81.800073207340233 26.211139)
4795963,Michael Hoffman Biscayne National Park ,3-Jan-17,,3-Jan-17,,,,,,State Agency,Web Report,,,Bob,common boa,Boa constrictor ,,Introduced,,,Edward Mercer,,0,,,,,,,,,Dead,,66 Inches,,,Photographs,Verified,30-Mar-17,Verified,Edward Mercer,30-Mar-17,,,,,0,,0,,,,,,,,,,,,1,,,,,,Edge: Upland/wetland                              ,,,,,,,,"Miami-Dade County, Florida, United States","25.4631, -80.3713",12086,,,,,,,,,,State Lands                                                                                         ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WGS84     ,,,,,Observation,,,,,,,,,,,,Positive,POINT (-80.371321588754654 25.463097577601406)
4795751,Vanessa McDonough Biscayne National Park ,19-Dec-16,,22-Dec-16,5-Jan-17,,,,,Federal Agency,Web Report,,,Vanessa McDonough,common boa,Boa constrictor ,,Introduced,,,Jake Travers,,0,tossed into canal to prevent duplicate reports                                                                                                                                                                                                                 ,,,,,,,,Dead,,60 Inches,,,Expertise,Credible,20-Jun-17,Verified,FWCC Exotic Species Database,20-Jun-17,,,,,0,,0,,,,,,,,,,,,1,,,,,,Riparian,Dead (roadkill) python on side of canal road.,,,,,,,"Miami-Dade County, Florida, United States","25.4631, -80.3752",12086,,,,,,,,,,County Government                                                                                   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WGS84     ,,"Snake was dead, clearly roadkill and decomposing (lots of maggots).  About 5 to 6 feet long, had faded in color.(NOTE this has been edited on 1/5 after clarification on ID.  Initial report incorrectly stated this was a python)",,,Observation,,,,,,,,,,,,Positive,POINT (-80.375161170959473 25.46306851761063)
4780110,Sharon Ewe  ,30-Oct-16,,31-Oct-16,1-Nov-16,,,,,,Web Report,,,Sharon Ewe,common boa,Boa constrictor ,,Introduced,,,,,0,In garbage can by house.                                                                                                                                                                                                                                       ,,,,,,,,Alive,,100 Centimetres,,,Photographs,Verified,,Verified,FWCC Exotic Species Database,1-Nov-16,,,,0.25,sq feet,3,acres,,,,,,,,,,,,1,,,,,,,"Outside of 700 10th Ave S., about 3 feet from front steps of house. Snake observed slowly slithering down sidewalk at 11 p.m.; upon my coming out of the house, it went into the vegetation next to the house. I am not sure if it is a neighbor's pet as it seems fairly docile.",,,,,,,"Pinellas County, Florida, United States","27.7606, -82.6441",12103,,,,,,,,,,Private Landowner*                                                                                  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WGS84     ,,"What is someone supposed to do with a snake like this? Do I see if it has a chip or do I just exterminate it as it is an invasive? Would appreciate a call-back.Thanks,Sharon",,,Observation,,,,,,,,,,,,Positive,POINT (-82.6441392347806 27.760648056380187)
